===> Epoch[1](17100/25343): Loss: 1.9328
===> Epoch[1](17150/25343): Loss: 1.9696
===> Epoch[1](17200/25343): Loss: 1.9005
===> Epoch[1](17250/25343): Loss: 1.8851
===> Epoch[1](17300/25343): Loss: 1.8984
===> Epoch[1](17350/25343): Loss: 1.9135
===> Epoch[1](17400/25343): Loss: 1.8839
===> Epoch[1](17450/25343): Loss: 1.9133
===> Epoch[1](17500/25343): Loss: 1.9762
===> Epoch[1](17550/25343): Loss: 1.9703
===> Epoch[1](17600/25343): Loss: 1.9270
===> Epoch[1](17650/25343): Loss: 1.8834
===> Epoch[1](17700/25343): Loss: 1.8646
===> Epoch[1](17750/25343): Loss: 1.9162
===> Epoch[1](17800/25343): Loss: 1.8509
===> Epoch[1](17850/25343): Loss: 1.8591
===> Epoch[1](17900/25343): Loss: 1.9452
===> Epoch[1](17950/25343): Loss: 1.8799
===> Epoch[1](18000/25343): Loss: 1.9811
===> Epoch[1](18050/25343): Loss: 1.8881
===> Epoch[1](18100/25343): Loss: 1.9403
===> Epoch[1](18150/25343): Loss: 1.8074
===> Epoch[1](18200/25343): Loss: 1.9454
===> Epoch[1](18250/25343): Loss: 1.8878
===> Epoch[1](18300/25343): Loss: 1.9203
===> Epoch[1](18350/25343): Loss: 1.9225
===> Epoch[1](18400/25343): Loss: 1.8775
===> Epoch[1](18450/25343): Loss: 1.9429
===> Epoch[1](18500/25343): Loss: 1.8617
===> Epoch[1](18550/25343): Loss: 1.9148
===> Epoch[1](18600/25343): Loss: 1.9470
===> Epoch[1](18650/25343): Loss: 1.9089
===> Epoch[1](18700/25343): Loss: 1.9229
===> Epoch[1](18750/25343): Loss: 1.8981
===> Epoch[1](18800/25343): Loss: 1.8879
===> Epoch[1](18850/25343): Loss: 1.8771
===> Epoch[1](18900/25343): Loss: 1.8766
===> Epoch[1](18950/25343): Loss: 1.9411
===> Epoch[1](19000/25343): Loss: 1.9047
===> Epoch[1](19050/25343): Loss: 1.7877
===> Epoch[1](19100/25343): Loss: 1.9397
===> Epoch[1](19150/25343): Loss: 1.8675
===> Epoch[1](19200/25343): Loss: 1.8925
===> Epoch[1](19250/25343): Loss: 1.8797
===> Epoch[1](19300/25343): Loss: 1.9197
===> Epoch[1](19350/25343): Loss: 1.9196
===> Epoch[1](19400/25343): Loss: 1.9327
===> Epoch[1](19450/25343): Loss: 1.8960
===> Epoch[1](19500/25343): Loss: 1.8942
===> Epoch[1](19550/25343): Loss: 1.9524
===> Epoch[1](19600/25343): Loss: 1.8851
===> Epoch[1](19650/25343): Loss: 1.9302
===> Epoch[1](19700/25343): Loss: 1.8821
===> Epoch[1](19750/25343): Loss: 1.9496
===> Epoch[1](19800/25343): Loss: 1.9150
===> Epoch[1](19850/25343): Loss: 1.9375
===> Epoch[1](19900/25343): Loss: 1.9009
===> Epoch[1](19950/25343): Loss: 1.8377
===> Epoch[1](20000/25343): Loss: 1.8997
===> Epoch[1](20050/25343): Loss: 1.8504
===> Epoch[1](20100/25343): Loss: 1.9057
